order_id,order_name,order_status,order_country,delivery_cost,product_code,product_name,product_price,qt,delivery
356,YP393-1,Сanceled,United States,45.15,46420-0C080,"Cable Assy, Parking Brake, No.2",51.35,1,FedEx Priority
1804,YP2036-3,Сanceled,Israel,35.7,89312-4BK0A,Clip,4.62,15,Japan Post
2189,YP2627-2,Сanceled,Estonia,355.52,F151-56-951D,"Weatherstrip,Lid",67.26,1,FedEx Priority
1374,YP1680-1,Awaiting payment,Canada,34.62,2705A015,"Gasket,A/T Oil Pan",15.39,1,FedEx Priority
2005,YP2440-1,Completed,Philippines,22.7,69059-60150,"Cylinder & Key Set, Spare Wheel Lock",65.86,1,Express Mail Service
2222,YP2716-1,Awaiting payment,United States,329.54,MR520287,"Moulding,Drip,Lh",97.24,1,FedEx Priority
1860,YP2259-1,Completed,United States,25.6,11303-10023,"Cover, Timing Belt, No.2",32.91,1,FedEx Priority
287,YP313-1,Completed,Switzerland,30.9,SU003-01942,"Register Sub-Assy, Instrument Panel, No.1",14.42,1,FedEx Priority
3087,YP3854-1,Paid,United Arab Emirates,29.17,67861-60071,"Weatherstrip, Front Door, Rh",95.49,1,Domestic
2511,YP3098-1,Сanceled,Saudi Arabia,28.06,33D-12117-00-00,"Retainer, Valve Spring",3.08,2,Japan Post
994,YP1155-1,Completed,United States,23.31,11277-46080,"Plate, Engine Specification, No.2",8.91,1,FedEx Priority
1870,YP2274-1,Paid,United States,23.35,54216-54W00,Bolt Special-Gu,18.6,2,FedEx Priority
1230,YP1487-1,Сanceled,New Zealand,34.66,33038-12012,"Ring Set, Synchronizer, No.2",63.32,1,Express Mail Service
1801,YP2174-2,Сanceled,United States,34.62,90564-A0052,Shim(For Rear Differential Side Gear Thrust),3.54,1,FedEx Priority
1181,YP1419-1,Awaiting payment,United States,34.62,54559-2S40A,Disc-Eccentric,4.22,4,FedEx Priority
2219,YP2712-1,Сanceled,United States,256.4,53876-35150,"Liner, Front Fender, Lh",57.38,1,FedEx Priority
1164,YP1386-1,Completed,Australia,35.7,89531-17010,"Relay, Transmission Control",52.76,1,Japan Post
2262,YP2763-1,Сanceled,United States,39.29,12305-22051,"Insulator Sub-Assy, Engine Mounting, Rh",122.11,1,FedEx Priority
121,YP122-1,Сanceled,Canary Islands,0,81554-10140,"Gasket, Rear Combination Lamp Body, Rh",10.32,2,
1138,YP1353-1,Completed,Canada,23.31,47616-60010,"Wire, Parking Brake, Rh",14.42,1,FedEx Priority
1844,YP2167-1,Сanceled,Serbia,33.8,31G-12158-00-00,"ナツト,ロツク",2.09,2,FedEx Priority
621,YP691-1,Awaiting payment,United States,25.57,53381-52060,"Seal, Hood To Radiator Support",22.86,1,FedEx Priority
2705,YP3322-1,Awaiting payment,Bahrain,22,11115-31091,"Gasket, Cylinder Head",37.93,1,GULF Express
952,YP1093-1,Completed,Great Britain,34.61,90105-16041,Bolt(For Crankshaft Pulley Set),4.57,1,FedEx Priority
2454,YP3026-1,Paid,Netherlands,28.96,DX50-50-6B1,"Protr,Mould-Frt Window",10.56,1,FedEx Priority
2771,YP3172-4,Paid,Kenya,178.37,90101-10039,"Shaft, Clutch Pedal",2.41,1,DHL Express
2901,YP3608-1,Сanceled,Australia,33.96,81621-20391,"Lens, Parking & Clearance Lamp, Lh",113.71,1,Japan Post
1859,YP2257-2,Awaiting payment,France,152.86,75731-F4010,"Moulding, Front Door, Outside Rh",141.44,1,DHL Express
505,YP556-1,Completed,Australia,76.91,23701-30101,"Pipe Sub-Assy, Injection, No.1",38.46,1,FedEx Priority
793,YP913-1,Сanceled,Sweden,34.61,52021-14180,"Reinforcement Sub-Assy, Front Bumper",284.9,1,FedEx Priority
1016,YP1183-1,Completed,United States,135.26,76180-35031-E2,"Bulge, Hood",176.39,1,FedEx Priority
601,YP668-1,Сanceled,Australia,525.59,94146-71200,"Nut, Castle (For Front Lower Ball Joint Setting)",2.23,2,FedEx Priority
2878,YP3275-1,Paid,Australia,29.14,77023-12050,"Filter Sub-Assy, Fuel Suction Tube",13.1,1,Japan Post
3089,YP3860-1,Paid,Oman,446.83,52536-50090,"Retainer, Front Bumper Side, Lh",23.57,1,FedEx Priority
1926,YP2340-1,Awaiting payment,Croatia,57.36,90111-06807-00,"Bolt, Hex. Socket Button",1.31,1,FedEx Priority
1510,YP1411-2,Сanceled,Zambia,31.92,90159-60478,New Genuine Part,0.95,5,FedEx Priority
789,YP906-1,Сanceled,New Zealand,54.01,87245-35760,"Hose, Heater Water, Outlet B",16.18,1,FedEx Priority
2151,YP2617-1,Completed,Saudi Arabia,17.61,11212-66011,"Cover, Cylinder Head, No.2",35.45,1,GULF Express
1150,YP1365-2,Completed,United States,55.41,48610-59025,"Arm Assy, Front Suspension Upper, Rh",194.62,1,FedEx Priority
319,YP314-2,Сanceled,Poland,29.14,52278-30090,"Stopper, Rear Suspension Member, Rear Lower",9.03,2,FedEx Priority
1846,YP2236-1,Awaiting payment,Angola,92.4,13041-31090-01,"Bearing, Connecting Rod",11.88,1,International Express
267,YP295-1,Paid,France,29.14,33369-28011,"Ring, Synchronizer, No.3",31.54,1,FedEx Priority
172,YP172-1,Awaiting payment,Hong Kong,88.52,48131-15040,"Spring, Front Coil, Rh",72.69,2,Japan Post
3076,YP3844-1,Сanceled,United States,25.02,90387-10003,"Collar, Clutch Pedal Shaft",5.82,1,FedEx Priority
263,YP289-1,Сanceled,United States,45.15,62312-34010,"Weatherstrip, Front Door Opening Trim, Lh",118.41,1,FedEx Priority
349,YP379-2,Сanceled,New Zealand,250.55,52521-17010,"Retainer, Front Bumper, Upper Center",20.63,1,Japan Post
555,YP604-1,Awaiting payment,Australia,593.29,93568-55014,"Screw, No.3",0.63,1,DHL Express
2571,YP2737-1,Paid,United States,20.68,96111-10830,"Clamp(For Air Cleaner Hose, No.1)",4.03,2,International Express
2428,YP3001-1,Awaiting payment,Kazakhstan,1622.06,17801-58010,"Element Sub-Assy, Air Cleaner Filter",54.49,12,FedEx Priority
3015,YP2157-5,Paid,Australia,84.9,33775-35010,"Cover, Cross Shaft Dust (For Column Shift)",7.88,1,FedEx Priority
727,YP826-1,Сanceled,United States,23.31,16304-88380,"Outlet, Water",34.82,1,FedEx Priority
1932,YP2346-2,Сanceled,Australia,28.51,53773-60010,"Bracket, Air Cleaner Mounting",10.5,1,Japan Post
267,YP295-1,Paid,France,29.14,90364-36027,"Bearing, Needle Roller (For 4Th Gear)",22.51,1,FedEx Priority
548,YP593-1,Сanceled,United States,25.57,69320-20680,"Lock Assy, Front Door, Lh",84.41,1,FedEx Priority
280,YP307-2,Completed,Norway,34.61,90201-35499,"Washer, Plate (For Rear Differential Drive Pinion)",1.88,1,FedEx Priority
1295,YP1571-1,Completed,Malta,273.89,MS240122,"Bolt,Eng Fr Mounting",2.2,1,DHL Express
1787,YP285-5,Сanceled,Saudi Arabia,106.71,89465-50120,"Sensor, Oxygen No.2",147.29,1,FedEx Priority
3000,YP3753-1,Paid,Saudi Arabia,77.15,75551-0C080,"Moulding, Roof Drip Side Finish, Rh",96.66,1,Express Mail Service
991,YP466-3,Completed,Canada,23.31,53386-14010,"Retainer, Hood Bumper, Lh",2.93,1,Japan Post
895,YP1026-1,Awaiting payment,Malaysia,48.83,75742-58050,"Moulding, Rear Door, Outside Lh",119.59,1,FedEx Priority
1794,YP877-3,Paid,United Arab Emirates,880.15,53867-42041,"Seal, Front Fender To Cowl Side, Lh",13.75,1,FedEx Priority
2976,YP2568-2,Paid,Australia,28.03,13231-AX015,Lifter-Valve,30.78,1,Japan Post
2473,YP3065-1,Awaiting payment,Greece,30.72,33361-20070,"Hub, Transmission Clutch, No.1",55.83,1,FedEx Priority
3076,YP3844-1,Сanceled,United States,25.02,90119-08668,New Genuine Part,1.37,1,FedEx Priority
2771,YP3172-4,Paid,Kenya,178.37,31311-12371,"Pedal Sub-Assy, Clutch",19.93,1,DHL Express
1567,YP1658-3,Сanceled,Latvia,88.99,57607-42050,"Member Sub-Assy, Rear Floor Cross, No.3",140.14,1,Express Mail Service
818,YP934-1,Completed,Ireland,24.41,75551-52200,"Moulding, Roof Drip Side Finish, Rh",20.17,1,Express Mail Service
2928,YP3634-3,Сanceled,Saudi Arabia,54.11,8355A049,"Reflector Kit,Rr Lamp,Lh",19.85,1,GULF Express
694,YP621-3,Awaiting payment,United States,264.98,33335-12170,"Gear, 1St",78.08,1,Japan Post
1648,YP1967-1,Сanceled,United States,1837.77,52159-35903,"Cover, Rear Bumper",32.32,1,DHL Express
2769,YP3172-3,Сanceled,Kenya,178.37,33504-12580-C1,"Knob Sub-Assy, Shift Lever",56.87,1,DHL Express
1737,YP2081-2,Сanceled,United States,36.05,90385-11003,Bush (For Control Shaft),9.25,2,FedEx Priority
965,YP1114-1,Completed,Australia,34.69,89424-24010,"Sensor, Inlet Air Temperature",76.21,1,DHL Express
1851,YP2244-1,Paid,Switzerland,182.28,38189-N3112,Seal Oil,12.21,1,FedEx Priority
1756,YP2109-1,Сanceled,Switzerland,2820.38,41651-14010,"Cushion, Rear Differential Moumt, No.3",92.4,1,DHL Express
2241,YP2728-1,Сanceled,Sweden,38.51,MD142288,"Oil Pan,Eng",249.54,1,FedEx Priority
1701,YP1935-2,Paid,United States,46.78,90159-60197,New Genuine Part,1.5899999999999999,2,FedEx Priority
1241,YP1502-1,Сanceled,United States,284.53,64330-12C30-C1,"Panel Assy, Package Tray Trim",104.46,1,FedEx Priority
1756,YP2109-1,Сanceled,Switzerland,2820.38,75533-14190,"Moulding, Windshield, Outside Rh",47.15,1,DHL Express
2353,YP2899-1,Completed,Australia,28.4,3MT-13116-00-00,"Gasket, Pump Case",1.42,1,Japan Post
3082,YP3848-1,Completed,Australia,51.57,46410-60560,"Cable Assy, Parking Brake, No.1",71.22,1,DHL Express
1188,YP1429-1,Сanceled,United States,66.3,14002-24P00,Manifold Assy,359.05,1,FedEx Priority
2239,YP109-6,Awaiting payment,Algeria,1200,48935-3NL0B,Bolt,0.45,1,Express Mail
2954,YP3680-1,Awaiting payment,Colombia,151.17,93540-14010,"Clip, Headlining Retainer",1.4,3,DHL Express
1196,YP1296-3,Сanceled,Australia,616.02,51441-30260,"Cover, Engine Under",130.84,1,DHL Express
858,YP983-1,Сanceled,Great Britain,34.61,51938-35050,"Hanger, Spare Wheel Carrier Lock Spring",10.97,1,FedEx Priority
585,YP643-1,Awaiting payment,Australia,99.21,23704-67020,"Pipe Sub-Assy, Injection, No.4",18.17,1,Express Mail Service
440,YP488-1,Completed,Australia,39.47,23303-64010,"Element Sub-Assy, Fuel Filter",73.86,1,Japan Post
2322,YP2853-1,Paid,Sweden,185.72,MF453031,"Screw,Fuel Tank",1.76,1,DHL Express
354,YP389-1,Completed,Canada,23.31,89952-35011,"Computer, Occupant Detection",82.07,1,FedEx Priority
1235,YP1496-1,Awaiting payment,Maldives,853.73,11925-EA00A,Pulley Assy,91.67,1,FedEx Priority
2738,YP3356-3,Сanceled,United States,33.71,18791-3Y500,Hose-Drain,12.92,2,Japan Post
2524,YP3107-1,Сanceled,United States,22.91,26038-15U00,Harness Assy,27.34,2,FedEx Priority
668,YP755-1,Awaiting payment,Australia,88.99,17801-0L040,"Element Sub-Assy, Air Cleaner Filter",52.76,15,Express Mail Service
3057,YP3809-4,Сanceled,Israel,30.23,93306-00426-00,Bearing,10.51,1,FedEx Priority
112,YP118-1,Сanceled,Spain,26.84,84860-35010,"Switch Assy, Sliding Roof",43.26,1,FedEx Priority
3059,YP3821-1,Awaiting payment,Mozambique,439.97,75551-14150,"Moulding, Roof Drip Side Finish, Rh",89.35,1,FedEx Priority
2885,YP3597-1,Paid,Great Britain,38.24,90105-10294,"Bolt, Hexagon(For Drive Plate Setting)",1.27,8,DHL Express
2630,YP2434-5,Paid,Oman,28.06,15301-47030,"Gage Sub-Assy, Oil Level",15.78,1,Japan Post
1844,YP2167-1,Сanceled,Serbia,33.8,90240-07105-00,"ピン,クレビス",6.93,1,FedEx Priority
190,YP188-1,Completed,Saudi Arabia,36.75,33504-24010-E8,"Knob Sub-Assy, Shift Lever",26.97,10,FedEx Priority
533,YP582-1,Completed,Australia,97.95,90105-10092,Bolt(For Alternator),2.23,2,DHL Express
804,YP924-1,Сanceled,Japan,6.8100000000000005,21627-28150,"Gasket, Coil Housing",2.81,3,Japan Post
3031,YP3784-1,Paid,Japan,28.76,90119-06762,Bolt,0.86,1,Japan Post
1066,YP1263-1,Сanceled,Qatar,31.92,21873-21010,"Washer, Plunger",2.23,1,FedEx Priority
885,YP1017-1,Сanceled,Australia,68.8,52228-22010,"Holder, Body Mount Bolt Spacer, No.2",6.54,2,Express Mail Service
286,YP312-1,Completed,United States,57.77,90916-03118,Thermostat,18.76,1,FedEx Priority
1607,YP1126-2,Completed,Australia,35.7,16577-61130,"Pipe, Radiator, No.7",45.69,1,Japan Post
1627,YP1933-1,Completed,United States,23.31,81511-22221,"Lens, Front Turn Signal Lamp, Rh",19.33,1,FedEx Priority
2760,YP2157-4,Paid,Australia,229.4,90467-41005,"Clip, Radiator Hose, No.1",9.11,2,FedEx Priority
2694,YP3312-1,Сanceled,United States,218.75,16400-54820,Radiator Assy,467.51,1,FedEx Priority
2504,YP2498-6,Сanceled,Puerto Rico,25.13,35921-12350,"Plate, Control Position Indicator",61.31,1,FedEx Priority
2362,YP2915-1,Сanceled,Botswana,97.28,33311-35140,"Shaft, Input",461.63,1,FedEx Priority
1775,YP2150-1,Completed,Australia,122.44,52380-26100,"Support, Rear Differential, No.1",161.28,1,DHL Express
2138,YP2599-1,Awaiting payment,Martinique,61.23,B7M-11416-10-00,"Plane Bearing, Crankshaft 1",57.2,1,FedEx Priority
1553,YP1645-2,Сanceled,Denmark,36.42,33821-16150,Cable Transmission Control Shift (For Floor Shift),162.97,1,FedEx Priority
1605,YP1897-1,Сanceled,Australia,54.02,69310-60141,"Lock Assy, Front Door, Rh",124.97,1,Japan Post
2647,YP3258-1,Paid,Australia,51.38,62777-60010,"Plate, Quarter Window Retainer",5.09,2,Japan Post
1013,YP1179-1,Completed,Australia,138.04,64461-12530,"Weatherstrip, Luggage Compartment Door",75.03,1,DHL Express
2486,YP3034-2,Awaiting payment,United States,662.2,53301-30500,Hood Sub-Assy,514.81,1,FedEx Priority
670,YP760-1,Сanceled,Australia,68.99,68908-26230,"Stay Sub-Assy, Back Door Damper, Lh",173.52,1,DHL Express
1573,YP1731-2,Paid,Denmark,61.04,45470-59055,"Rod Assy, Tie, Lh",47.88,1,Express Mail Service
967,YP1118-1,Awaiting payment,Australia,34.66,90467-34003,"Clamp Or Clip, Hose(For Radiator Inlet)",4.34,2,Japan Post
1196,YP1296-3,Сanceled,Australia,616.02,90189-06087,New Genuine Part,1.27,1,DHL Express
1292,YP1569-1,Completed,United States,28.84,13753-16601,"Shim, Valve Adjusting",6.45,2,FedEx Priority
582,YP640-1,Awaiting payment,United Arab Emirates,320.57,12033-3TA0A,Ring Set Piston,159.6,2,FedEx Priority
110,YP114-1,Сanceled,Australia,47.01,35159-21010,"Gasket, Brake Drum",5.16,1,FedEx Priority
2495,YP2498-5,Сanceled,Puerto Rico,25.13,35921-12350,"Plate, Control Position Indicator",61.31,1,FedEx Priority
1795,YP2174-1,Сanceled,United States,34.62,90564-A0064,Shim(For Rear Differential Side Gear Thrust),3.54,1,FedEx Priority
746,YP851-1,Completed,United States,23.31,30851-ED500,Tube Assy-Clutc,42.79,1,FedEx Priority
405,YP449-1,Awaiting payment,Australia,34.66,90507-18008,"Spring, Tension(For Idler)",2.93,1,Express Mail Service
754,YP871-1,Completed,Belgium,26.84,90119-10038,New Genuine Part,2.58,4,FedEx Priority
2522,YP3104-1,Awaiting payment,Australia,71.76,68710-95702,"Hinge Assy, Front Door, Upper Rh",47.92,4,Express Mail Service
669,YP758-1,Сanceled,Canada,58.97,51206-33100,"Member Sub-Assy, Rear Suspension",350.55,1,FedEx Priority
1218,YP1474-1,Completed,Great Britain,36.42,MR527706,"Boot,Brake M/Cyl",6.16,1,FedEx Priority
1470,YP1740-1,Completed,United States,39.51,90467-09110-E1,"Clip, Roof Headlining",2.81,1,FedEx Priority
1640,YP1956-1,Completed,Hungary,24.41,90386-13192,Bush(For Clutch Pedal),1.65,4,FedEx Priority
1898,YP2167-3,Сanceled,Serbia,31.25,90240-07105-00,"Pin, Clevis",6.93,1,FedEx Priority
3100,YP3877-1,Paid,Switzerland,149.53,23390-64480,"Element Sub-Assy, Fuel Filter",47.05,1,DHL Express
2056,YP2501-1,Paid,United States,25.64,90467-06202,Clip,1.11,2,FedEx Priority
1724,YP2067-1,Сanceled,Great Britain,24.41,90904-67036,"Clip, Outside Moulding, No.1",0.89,20,FedEx Priority
2708,YP3328-1,Completed,Philippines,23.31,35975-53020,"Cover, Slide (For Position Indicator)",13.75,1,FedEx Priority
315,YP353-1,Сanceled,Chile,220.74,MN132331,"Disc,Clutch",230.09,1,Japan Post
657,YP739-1,Awaiting payment,Australia,109.19,81145-12J10,"Unit Assy, Headlamp, Rh",413.63,1,Japan Post
639,YP682-4,Сanceled,Australia,46.69,53258-30070,"Bracket, Radiator Support To Front Fender, Lh",10.2,1,Express Mail Service
2514,YP2498-10,Сanceled,Puerto Rico,25.13,35921-12350,"Plate, Control Position Indicator",61.31,1,FedEx Priority
790,YP651-1,Completed,Saudi Arabia,99.71,69555-20010,"Cover Sub-Assy, Key",8.44,2,FedEx Priority
1921,YP2324-4,Сanceled,Saudi Arabia,98.1,77740-0C060,"Canister Assy, Charcoal",207.39,1,Express Mail Service
2191,YP2674-1,Awaiting payment,Saudi Arabia,54.96,86161-35100,"Bracket, Speaker, Front No.2",8.47,1,FedEx Priority
2224,YP2717-2,Awaiting payment,Puerto Rico,23.25,MR789152,"Clip,Rr Seat",2.09,2,FedEx Priority
1821,YP2200-1,Сanceled,Great Britain,38.63,47781-20310,"Cover Sub-Assy, Disc Brake Dust, Front Rh",24.82,2,FedEx Priority
2495,YP2498-5,Сanceled,Puerto Rico,25.13,35975-12190-B0,"Cover, Slide (For Position Indicator)",18.38,1,FedEx Priority
1795,YP2174-1,Сanceled,United States,34.62,90564-A0066,Shim(For Rear Differential Side Gear Thrust),3.54,1,FedEx Priority
3024,YP1137-3,Сanceled,Australia,55.63,90468-14016,Clip(For Transmission Control Cable),2.4,2,Japan Post
1822,YP2201-1,Сanceled,Australia,35.7,89782-42010,"Coil, Transponder Key",23.59,1,Japan Post
1067,YP1139-2,Completed,Italy,24.41,17881-54301,"Hose, Air Cleaner, No.1",49.24,1,Japan Post
48,YP36-1,Completed,Australia,109.19,55550-35010-B0,"Door Assy, Glove Compartment",116.07,1,Japan Post
2009,YP2446-1,Сanceled,Saudi Arabia,85.64,48720-50030,"Arm Assy, Rear Suspension, No.1 Lh",63.03,2,FedEx Priority
2277,YP2784-1,Paid,Belgium,41.78,MB275760,"Retainer,Folding Top Roof Cover,Fr",225.66,1,FedEx Priority
1675,YP2004-1,Awaiting payment,Philippines,240.19,17171-22030,"Gasket, Intake Manifold To Head, No.1",4.01,1,DHL Express
2928,YP3634-3,Сanceled,Saudi Arabia,54.11,6410A579,"Bumper,Rr Ctr",60.33,1,GULF Express
1497,YP19-1,Сanceled,Thailand,23.32,1AA-11351-00-00,"ガスケツト,シリンダ",21.24,1,Japan Post
2681,YP3300-1,Сanceled,United States,22.77,45517-20110,"Grommet, Steering Rack Housing, No.2",19.9,1,FedEx Priority
1499,YP38-16,Awaiting payment,United States,43.14,G389V-B2A00,ﾛﾂｸ ﾉﾌﾞ,33.71,1,Japan Post
738,YP839-1,Completed,United States,23.31,33325-60040,"Deflector, Dust (For Transfer Output Shaft)",5.74,1,FedEx Priority
601,YP668-1,Сanceled,Australia,525.59,42305-17020,"Carrier Sub-Assy, Rear Axle, Lh",262.62,1,FedEx Priority
582,YP640-1,Awaiting payment,United Arab Emirates,320.57,13270-31U02,Gasket-Rocker,17.94,2,FedEx Priority
58,YP47-1,Сanceled,United States,56.59,42423-60050,"Retainer, Rear Axle Bearing, Inner Rh",10.45,2,FedEx Priority
2192,YP2617-2,Сanceled,Saudi Arabia,27.06,74637-60010-03,"Plug, Assist Grip, No.2 Rh",2.61,2,FedEx Priority
2887,YP3599-1,Сanceled,Australia,33.88,86211-16260,"Bracket, Radio, No.1",8.74,1,DHL Express
2621,YP1788-5,Сanceled,Israel,140.11,13540-31031,"Tensioner Assy, Chain, No.1",58.75,1,DHL Express
858,YP983-1,Сanceled,Great Britain,34.61,51937-35040,"Cover, Spare Wheel Carrier Hinge, Upper",23.32,1,FedEx Priority
2974,YP3634-4,Сanceled,Saudi Arabia,126.99,6410A315HA,"Bumper,Rr Ctr",128.65,1,DHL Express
288,YP315-1,Сanceled,Australia,99.09,36410-60120,"Actuator Assy, Transfer Shift",440.83,1,Japan Post
1901,YP77-3,Paid,United States,363.82,69820-90A02,"Regulator Sub-Assy, Front Door Window, Lh",88.61,1,FedEx Priority
2265,YP2356-1,Paid,United States,28.78,90269-04047,New Genuine Part,0.78,8,FedEx Priority
2860,YP3559-1,Completed,Brunei,38.66,65722-8E000,Clamp-Rod Hood,4.11,1,DHL Express
2549,YP3134-2,Сanceled,Canada,72.04,23810-27021,"Rail Assy, Common",818.42,1,FedEx Priority
880,YP1009-1,Сanceled,United States,23.31,33584-22020,"Gasket, Control Shift Lever Retainer, No.2",1.52,1,FedEx Priority
1756,YP2109-1,Сanceled,Switzerland,2820.38,90339-03020,New Genuine Part,2.64,1,DHL Express
1577,YP1864-1,Completed,Great Britain,36.42,F151-28-473,"Plate,Cam-Sub Frame",2.94,2,FedEx Priority
2246,YP2608-1,Сanceled,United States,90.48,13568-09131,"Belt, Timing",52.71,1,DHL Express
2056,YP2501-1,Paid,United States,25.64,16261-22040,"Hose, Water By-Pass",8.52,1,FedEx Priority
1851,YP2244-1,Paid,Switzerland,182.28,43064-R9000,Washer Lock Nut,4.03,2,FedEx Priority
1892,YP2036-4,Сanceled,Israel,43.14,84912-4BK1B,Retainer-Luggag,32.89,1,Japan Post
2978,YP3720-1,Сanceled,United States,28.31,58951-50070-C0,"Door Sub-Assy, Console Compartment",527.34,1,FedEx Priority
808,YP927-1,Сanceled,Australia,54.01,90916-03100,Thermostat,25.79,1,FedEx Priority
2732,YP3172-2,Сanceled,Kenya,177.65,90119-08C60,Bolt (For Transmission Control Cable Bracket),1.55,1,Japan Post
2553,YP543-2,Сanceled,Australia,28.06,23207-52020,"Damper Assy, Fuel Pressure Pulsation",80.79,1,Japan Post
1324,YP1611-1,Awaiting payment,Georgia,24.58,58353-0C030,"Bracket, Rear Floor Stay",5.7,1,FedEx Priority
1801,YP2174-2,Сanceled,United States,34.62,90564-A0060,Shim(For Rear Differential Side Gear Thrust),3.54,1,FedEx Priority
3031,YP3784-1,Paid,Japan,28.76,90119-10806,Bolt,9.59,4,Japan Post
1851,YP2244-1,Paid,Switzerland,182.28,38320-Y0812,Packing Cover,25.56,1,FedEx Priority
926,YP1064-1,Completed,Australia,34.69,15797-31010,"Bolt, Oil Check Valve",8.68,1,DHL Express
1767,YP2130-1,Completed,Great Britain,36.42,81124-90K00,"Plate, Headlamp",2.81,1,FedEx Priority
2021,YP2463-1,Completed,New Zealand,33.63,22698-36F00,Resistor Drop,65.91,1,DHL Express
134,YP129-1,Сanceled,United States,31.61,52525-24030,"Retainer, Front Bumper, Lower Center",12.54,1,FedEx Priority
2760,YP2157-4,Paid,Australia,229.4,16572-58110,"Hose, Radiator, Outlet",21.65,1,FedEx Priority
1190,YP1431-1,Completed,United States,31.96,81510-80086,"Lamp Assy, Front Turn Signal, Rh",94.97,1,FedEx Priority
2267,YP2641-1,Awaiting payment,Zimbabwe,31.23,90507-14015,Spring(For Clutch Pedal),4.15,1,FedEx Priority
2769,YP3172-3,Сanceled,Kenya,178.37,90386-13015,Bush(For Clutch Pedal),1.8900000000000001,1,DHL Express
995,YP1157-1,Paid,Maldives,32.26,53028-K0010,"Support Sub-Assy, Radiator, Lower",63.31,1,Japan Post
1646,YP1965-1,Awaiting payment,Saudi Arabia,71.86,41653-35030,"Stopper, Differential Mount, Upper",7.14,1,FedEx Priority
695,YP621-4,Сanceled,United States,78.61,33037-12050,"Gear Sub-Assy, 6Th",91.45,1,FedEx Priority
2075,YP1074-3,Completed,Australia,96.72,15407-67010,"Pipe Sub-Assy, Turbo Oil Inlet",22.39,1,DHL Express
1363,YP1663-1,Awaiting payment,Australia,129.39,72880-35023-B1,New Genuine Part,170.94,1,Express Mail Service
1041,YP1230-1,Awaiting payment,Canada,63.52,90467-22080-00,CLIP,1.23,1,Japan Post
2239,YP109-6,Awaiting payment,Algeria,1200,96111-10850,"Clamp(For Air Cleaner Hose, No.1)",3.83,1,Express Mail
1369,YP1675-1,Сanceled,Saudi Arabia,77.66,04466-0T010,"Pad Kit, Disc Brake, Rear",73.86,1,FedEx Priority
1359,YP1557-1,Paid,Congo [Kinshasa],39.9,17451-22070,"Gasket, Exhaust Pipe",14.14,1,FedEx Priority
1606,YP1896-2,Completed,Australia,67.52,44084-01A00,Retainer Spring,1.71,4,FedEx Priority
689,YP776-1,Completed,United States,28.84,81910-33020,"Reflector Assy, Reflex, Rh",19.52,1,FedEx Priority
1970,YP2397-2,Сanceled,United States,36.41,09115-89101,"Rod Sub-Assy, Jack Handle",9.45,1,FedEx Priority
2767,YP2929-1,Awaiting payment,Australia,64.3,79752-22U00,"Mldg-Back Wdw,U",70.4,1,DHL Express
1727,YP2071-1,Сanceled,Ireland,35.7,90950-01620,New Genuine Part,1.65,4,Japan Post
1925,YP2339-1,Сanceled,Norway,38.29,1140A074,"Chain,Valve Timing",93.06,1,FedEx Priority
1401,YP1699-1,Awaiting payment,Nigeria,113.74,48820-33040,"Link Assy, Front Stabilizer, Lh",23.13,2,DHL Express
2304,YP2827-1,Сanceled,United States,25.42,90982-01370,"Cable, Battery To Starter(For Battery To Main Switch)",49.42,1,FedEx Priority
1542,YP1517-1,Paid,Australia,69.32,67921-32010,"Retainer, Front Door Scuff Plate",1.48,4,FedEx Priority
821,YP937-1,Сanceled,Uganda,236.49,89666-60C20,"Computer, Engine Control",613.18,1,DHL Express
960,YP1073-2,Сanceled,Canada,744.44,75551-60040,"Moulding, Roof Drip Side Finish, Rh",64.48,1,FedEx Priority
2189,YP2627-2,Сanceled,Estonia,355.52,KA01-68-86YA,"Cap,Seal-Trunk End Trim",2.79,10,FedEx Priority
1153,YP1319-1,Completed,Singapore,37.85,12361-28280,"Insulator, Engine Mounting, Front(For Transverse Engine)",44.9,1,FedEx Priority
1250,YP1512-1,Paid,Great Britain,35.7,1140A043,"Guide,Timing Chain Loose Side",50.56,1,Japan Post
2781,YP3428-1,Completed,Greece,23.97,73373-02030-B0,"Cover, Rear Seat Shoulder Belt",9.79,3,FedEx Priority
367,YP387-2,Сanceled,Tanzania,34.8,19500-B2050,"Coil Assy, Ignition",91.45,3,FedEx Priority
1543,YP1836-1,Сanceled,Croatia,36.75,31301-12341,"Pedal Sub-Assy, Clutch",24.5,1,FedEx Priority
1706,YP2044-1,Completed,Colombia,53.31,90312-23001,"Seal, Oil(For Transfer Output Shaft Companion Flange)",1.98,1,FedEx Priority
2954,YP3680-1,Awaiting payment,Colombia,151.17,91651-B0822,Bolt,1.07,2,DHL Express
3055,YP3819-1,Paid,Ireland,30.23,46420-48181,Cable,78.51,1,FedEx Priority
1037,YP1223-1,Completed,Australia,45.21,69410-60010,"Plate Assy, Back Door Lock Striker",9.5,1,Express Mail Service
2352,YP2895-1,Completed,Canada,23.18,90919-05060,"Sensor, Crank Position, No.1",55.53,2,FedEx Priority
2621,YP1788-5,Сanceled,Israel,140.11,13561-31030,"Damper, Chain Vibration, No.1",33.14,1,FedEx Priority
